"ride_id","pickup_latitude","pickup_longitude","dropoff_latitude","dropoff_longitude"
"3000409","40.7613676  ","-73.91517551","40.71626967 ","-74.09986949"
"3000410","40.71529959 ","-74.10601554","40.71434053 ","-73.89862899"
"3000411","40.74520076 ","-73.85257149","40.85868251 ","-73.84718544"
"3000412","40.6827394  ","-74.07112154","40.84589162 ","-73.88301712"
"3000413","40.81846302 ","-74.00777341","40.68692146 ","-73.94315887"
"3000414","40.88883819 ","-73.94055014","40.86700486 ","-73.93693884"
"3000415","40.77192655 ","-74.01522041","40.68958961 ","-73.90909615"
"3000416","40.83590215 ","-74.01558702","40.78786348 ","-74.06419292"
"3000417","40.73517331 ","-73.88206037","40.78214655 ","-74.01519832"
"3000418","40.65192933 ","-74.04007881","40.68972237 ","-73.94727785"
"3000419","40.69518552 ","-73.92199416","40.87437741 ","-73.97769744"
"3000420","40.75502708 ","-73.797441","40.83490124 ","-74.01156022"
"3000421","40.86883342 ","-74.10937006","40.67239098 ","-73.90088921"
"3000422","40.74998832 ","-73.78839971","40.83590215 ","-74.01558702"
"3000423","40.91087598 ","-74.03121912","40.84720116 ","-73.8484866"
"3000424","40.84419759 ","-74.0958985","40.89966195 ","-73.9874703"
"3000425","40.79087235 ","-73.82275652","40.84589162 ","-73.88301712"
"3000426","40.90771534 ","-73.95038717","40.79388952 ","-74.10976834"
"3000427","40.88295358 ","-73.9840653","40.73396733 ","-73.79521329"
"3000428","40.76391365 ","-74.03690863","40.70377387 ","-73.907981"
"3000429","40.65192933 ","-74.04007881","40.89623173 ","-73.95052289"
"3000430","40.85059233 ","-74.09201198","40.82989245 ","-73.82514695"
"3000431","40.70468394 ","-74.01287942","40.76299112 ","-73.85595186"
"3000432","40.67487637 ","-73.84512902","40.80933122 ","-73.97588284"
"3000433","40.78742742 ","-73.9694342","40.67516189 ","-73.87771069"
"3000434","40.6832384  ","-73.95624166","40.90393299 ","-73.89933783"
"3000435","40.88730082 ","-73.92385006","40.71886986 ","-73.87774032"
"3000436","40.9124898  ","-74.00720167","40.68702133 ","-73.9345388"
"3000437","40.91281967 ","-73.91318094","40.84720116 ","-73.8484866"
"3000438","40.77322593 ","-74.03993065","40.70894299 ","-74.12782792"
"3000439","40.76491904 ","-74.10772947","40.81751709 ","-74.09640911"
"3000440","40.70377387 ","-73.907981","40.90513369 ","-73.90651244"
"3000441","40.75674592 ","-73.85331476","40.67122256 ","-73.90040524"
"3000442","40.9136 ","-73.92377843","40.72644115 ","-73.9899391"
"3000443","40.69831539 ","-74.08717681","40.69615856 ","-73.84597955"
"3000444","40.89377484 ","-73.90880833","40.80714331 ","-74.05136459"
"3000445","40.67516189 ","-73.87771069","40.85471467 ","-73.83841766"
"3000446","40.69518552 ","-73.92199416","40.69601768 ","-73.81894784"
"3000447","40.69514164 ","-74.12264635","40.83490124 ","-74.01156022"
"3000448","40.83843413 ","-74.10418608","40.70377387 ","-73.907981"
"3000449","40.69887461 ","-73.96166845","40.81098464 ","-74.11502434"
"3000450","40.6922681  ","-73.90079942","40.72238381 ","-74.04419251"
"3000451","40.86605889 ","-73.95053218","40.84560928 ","-74.01661977"
"3000452","40.88662775 ","-74.01418721","40.76422659 ","-74.02685982"
"3000453","40.90498529 ","-73.93221038","40.71381783 ","-74.05127699"
"3000454","40.84034112 ","-73.81541934","40.73475536 ","-74.10310238"
"3000455","40.66732403 ","-73.87568335","40.79959428 ","-73.90984647"
"3000456","40.86129334 ","-73.89895067","40.68926271 ","-73.99734107"
"3000457","40.66653794 ","-73.85185213","40.7055746  ","-73.93518261"
"3000458","40.68702133 ","-73.9345388","40.81254687 ","-73.8084606"
"3000459","40.89482569 ","-74.00349696","40.83996553 ","-74.07949464"
"3000460","40.79223497 ","-73.81084623","40.71434053 ","-73.89862899"
"3000461","40.85987729 ","-74.08964743","40.71038886 ","-73.88724436"
"3000462","40.67516189 ","-73.87771069","40.78986014 ","-74.04341835"
"3000463","40.85229896 ","-73.81257678","40.72734328 ","-74.04700216"
"3000464","40.86605889 ","-73.95053218","40.79388952 ","-74.10976834"
"3000465","40.76120163 ","-73.90928485","40.7562861  ","-73.88049644"
"3000466","40.68692878 ","-73.84336064","40.78304955 ","-73.8060229"
"3000467","40.68113321 ","-74.04683067","40.80418697 ","-74.05560959"
"3000468","40.84824185 ","-73.87154947","40.75503718 ","-73.8042967"
"3000469","40.74587572 ","-74.13062211","40.68692146 ","-73.94315887"
"3000470","40.70792005 ","-74.09266126","40.83918452 ","-74.03525198"
"3000471","40.73109529 ","-73.83372349","40.82523978 ","-74.04043166"
"3000472","40.68200476 ","-73.89953518","40.67024031 ","-73.93588632"
"3000473","40.85734988 ","-74.1231303","40.76466036 ","-73.89788175"
"3000474","40.79161929 ","-73.85504313","40.79063266 ","-74.05538742"
"3000475","40.76299842 ","-74.11427036","40.80945209 ","-73.82400009"
"3000476","40.69406372 ","-74.10073647","40.6884329  ","-73.98256521"
"3000477","40.79503181 ","-74.13319127","40.71277493 ","-74.03472062"
"3000478","40.70699124 ","-74.10115369","40.85220109 ","-74.11792398"
"3000479","40.67235053 ","-73.86929313","40.89412142 ","-73.93941019"
"3000480","40.80043808 ","-74.12076039","40.71401652 ","-73.96906378"
"3000481","40.76556542 ","-73.99026964","40.79673725 ","-74.03542746"
"3000482","40.83595681 ","-73.96515128","40.69391131 ","-73.86135814"
"3000483","40.77415083 ","-74.06167011","40.90043098 ","-74.01814735"
"3000484","40.79444853 ","-74.0844778","40.83590215 ","-74.01558702"
"3000485","40.85615341 ","-74.04499723","40.63749827 ","-74.01053125"
"3000486","40.66835397 ","-73.91184795","40.71281302 ","-73.83533833"
"3000487","40.79958504 ","-74.11063597","40.7272805  ","-73.84970332"
"3000488","40.91577365 ","-73.99811427","40.81597652 ","-73.97435059"
"3000489","40.74743094 ","-73.79288546","40.82294851 ","-74.012522"
"3000490","40.85238191 ","-73.87340421","40.65655862 ","-73.86918252"
"3000491","40.72521369 ","-73.95439835","40.81860064 ","-74.08126493"
"3000492","40.91887648 ","-73.98865651","40.90987852 ","-73.90145503"
"3000493","40.74517305 ","-73.81581231","40.88795789 ","-74.01282644"
"3000494","40.89506676 ","-73.98751056","40.88295358 ","-73.9840653"
"3000495","40.78268783 ","-73.88461048","40.76788729 ","-73.89040261"
"3000496","40.71778135 ","-73.82270181","40.78882972 ","-73.99804304"
"3000497","40.8383563  ","-73.91607951","40.6594161  ","-73.8637702"
"3000498","40.68292538 ","-74.00581835","40.81204221 ","-74.09346596"
"3000499","40.79959428 ","-73.90984647","40.85612586 ","-73.94525764"
"3000500","40.75234891 ","-74.1159842","40.65192933 ","-74.04007881"
"3000501","40.83425021 ","-74.02755348","40.91887648 ","-73.98865651"
"3000502","40.68182815 ","-74.07163104","40.70699124 ","-74.10115369"
"3000503","40.80389095 ","-74.01543502","40.86403364 ","-73.84600469"
"3000504","40.82967352 ","-74.03663651","40.84034112 ","-73.81541934"
"3000505","40.70668081 ","-74.13730865","40.79644372 ","-73.95786084"
"3000506","40.7117019  ","-73.89491823","40.88753441 ","-73.85789764"
"3000507","40.85060377 ","-73.94209087","40.80595434 ","-74.02638004"
"3000508","40.83697225 ","-74.10288652","40.73065772 ","-73.89314871"
"3000509","40.7589003  ","-74.03391332","40.81988682 ","-73.90894807"
"3000510","40.89731257 ","-74.03573662","40.6581083  ","-73.90199317"
"3000511","40.65045826 ","-73.90457911","40.88348849 ","-74.03331643"
"3000512","40.8662361  ","-73.97788948","40.81296293 ","-73.88209569"
"3000513","40.67321888 ","-74.0466952","40.68835614 ","-73.87985498"
"3000514","40.733863   ","-73.95971279","40.80126172 ","-74.00089423"
"3000515","40.81729048 ","-74.14605029","40.78304955 ","-73.8060229"
"3000516","40.84987211 ","-74.08059652","40.81731298 ","-74.14547944"
"3000517","40.72101294 ","-74.13890214","40.79974576 ","-73.79622766"
"3000518","40.82744633 ","-74.05034313","40.86172329 ","-74.07034162"
"3000519","40.85817514 ","-73.98590991","40.70342381 ","-73.99215324"
"3000520","40.66337087 ","-74.01948031","40.72131902 ","-73.91612566"
"3000521","40.85201671 ","-74.08953869","40.86116705 ","-74.08609659"
"3000522","40.77226316 ","-74.16072125","40.6628412  ","-73.86488387"
"3000523","40.86236914 ","-74.00213199","40.85399587 ","-73.884845"
"3000524","40.76556542 ","-73.99026964","40.8569724  ","-74.04891372"
"3000525","40.88657397 ","-74.09431003","40.76810632 ","-73.96508153"
"3000526","40.89380457 ","-74.02746212","40.70987553 ","-73.83639375"
"3000527","40.80043808 ","-74.12076039","40.70894299 ","-74.12782792"
"3000528","40.67854661 ","-74.00609747","40.85418516 ","-73.91929198"
"3000529","40.69076773 ","-73.98761584","40.64552329 ","-73.97297209"
"3000530","40.80545066 ","-73.87512103","40.82989245 ","-73.82514695"
"3000531","40.75054031 ","-73.99786768","40.64432198 ","-73.95076513"
"3000532","40.89038197 ","-73.99165547","40.78178622 ","-73.93077236"
"3000533","40.78214655 ","-74.01519832","40.73414587 ","-74.14354784"
"3000534","40.78033456 ","-73.92320468","40.74514983 ","-73.90011017"
"3000535","40.84161347 ","-73.93065455","40.76180921 ","-74.14212711"
"3000536","40.88279091 ","-73.8936268","40.71536926 ","-73.86084958"
"3000537","40.76325146 ","-73.83735156","40.84590308 ","-73.94942778"
"3000538","40.742714   ","-73.95961952","40.73798055 ","-74.01966137"
"3000539","40.70847515 ","-74.04658545","40.82134074 ","-74.09842"
"3000540","40.70855819 ","-74.11612972","40.76429802 ","-73.9997003"
"3000541","40.74587572 ","-74.13062211","40.72166981 ","-73.97942668"
"3000542","40.71998191 ","-73.88150727","40.65705993 ","-74.01692701"
"3000543","40.74238806 ","-73.86365256","40.87188372 ","-73.82832492"
"3000544","40.83334549 ","-73.81612714","40.80797093 ","-73.99157591"
"3000545","40.85509    ","-73.90435855","40.79093754 ","-73.85374608"
"3000546","40.79503181 ","-74.13319127","40.70894299 ","-74.12782792"
"3000547","40.83441769 ","-73.99031888","40.7501187  ","-73.84085346"
"3000548","40.78145969 ","-74.11821455","40.77404879 ","-74.15035993"
"3000549","40.84987211 ","-74.08059652","40.78178622 ","-73.93077236"
"3000550","40.86364894 ","-74.0288045","40.78986014 ","-74.04341835"
"3000551","40.758908   ","-74.08541297","40.75435749 ","-73.84020272"
"3000552","40.63749827 ","-74.01053125","40.67703791 ","-73.99982558"
"3000553","40.79158278 ","-74.06756975","40.69220007 ","-74.05340237"
"3000554","40.83224483 ","-73.97081669","40.88077053 ","-74.02183126"
"3000555","40.68959578 ","-74.04822392","40.63640673 ","-73.93882855"
"3000556","40.78145969 ","-74.11821455","40.68972237 ","-73.94727785"
"3000557","40.80648648 ","-74.08436908","40.81204221 ","-74.09346596"
"3000558","40.83490124 ","-74.01156022","40.82298875 ","-74.09502747"
"3000559","40.7589003  ","-74.03391332","40.91577365 ","-73.99811427"
"3000560","40.69762988 ","-73.90170498","40.80758612 ","-73.98286363"
"3000561","40.77798444 ","-74.05974147","40.68702133 ","-73.9345388"
"3000562","40.78986014 ","-74.04341835","40.75210618 ","-73.87030661"
"3000563","40.70245125 ","-74.09897521","40.6827394  ","-74.07112154"
"3000564","40.74216268 ","-73.8083638","40.78464948 ","-73.9143022"
"3000565","40.85331675 ","-74.13303727","40.71586497 ","-74.01608705"
"3000566","40.77339537 ","-74.13967292","40.75326363 ","-73.96877113"
"3000567","40.76102325 ","-74.0455857","40.63938921 ","-73.99467885"
"3000568","40.85528305 ","-74.10076574","40.77361658 ","-74.09504789"
"3000569","40.71587444 ","-73.95412713","40.89038197 ","-73.99165547"
"3000570","40.89503612 ","-74.06590832","40.73939976 ","-73.84296532"
"3000571","40.8208922  ","-73.90020205","40.83468177 ","-74.13374771"
"3000572","40.69406372 ","-74.10073647","40.86760162 ","-73.99787283"
"3000573","40.8131506  ","-74.0941232","40.86883342 ","-74.10937006"
"3000574","40.8733263  ","-73.87287963","40.89503612 ","-74.06590832"
"3000575","40.70447915 ","-73.90643899","40.71281302 ","-73.83533833"
"3000576","40.75674592 ","-73.85331476","40.73595032 ","-73.96011916"
"3000577","40.68182815 ","-74.07163104","40.75140891 ","-73.78991518"
"3000578","40.82301009 ","-74.14639227","40.71747455 ","-74.08395398"
"3000579","40.74665928 ","-74.00691756","40.79755461 ","-74.07798425"
"3000580","40.84676121 ","-74.05484522","40.758908   ","-74.08541297"
"3000581","40.79042655 ","-74.02360227","40.80756845 ","-74.01981889"
"3000582","40.78986014 ","-74.04341835","40.7413227  ","-74.00697269"
"3000583","40.85089522 ","-74.06140219","40.6628412  ","-73.86488387"
"3000584","40.72241292 ","-73.82063317","40.72844685 ","-74.00594852"
"3000585","40.72644115 ","-73.9899391","40.85509    ","-73.90435855"
"3000586","40.83996553 ","-74.07949464","40.64815954 ","-73.96748233"
"3000587","40.77664338 ","-73.95004944","40.77624094 ","-73.84067097"
"3000588","40.7439018  ","-73.97931372","40.80811401 ","-73.8465018"
"3000589","40.74216268 ","-73.8083638","40.78268783 ","-73.88461048"
"3000590","40.81945683 ","-73.89871808","40.72837893 ","-73.99993767"
"3000591","40.71072426 ","-74.06201036","40.84221869 ","-74.08985067"
"3000592","40.79838401 ","-74.07008848","40.81578763 ","-73.8007699"
"3000593","40.71128169 ","-74.09751319","40.72849189 ","-73.85826463"
"3000594","40.83556101 ","-74.06666363","40.82633372 ","-73.8890424"
"3000595","40.7555389  ","-73.93532041","40.65689296 ","-74.05708101"
"3000596","40.69027098 ","-74.02083164","40.84843563 ","-73.92449802"
"3000597","40.89414853 ","-73.98888674","40.70377387 ","-73.907981"
"3000598","40.85935029 ","-73.82678443","40.76686304 ","-73.79299344"
"3000599","40.83262785 ","-73.93883527","40.73109529 ","-73.83372349"
"3000600","40.66773568 ","-73.87084779","40.69831539 ","-74.08717681"
"3000601","40.78464948 ","-73.9143022","40.73940308 ","-74.02450099"
"3000602","40.75326363 ","-73.96877113","40.75640796 ","-73.87127226"
"3000603","40.6674396  ","-73.91309168","40.85238191 ","-73.87340421"
"3000604","40.66869523 ","-74.06586057","40.86129334 ","-73.89895067"
"3000605","40.7555389  ","-73.93532041","40.80182997 ","-74.05430385"
"3000606","40.72558047 ","-73.83840825","40.78077078 ","-73.91695253"
"3000607","40.84560928 ","-74.01661977","40.73396733 ","-73.79521329"
"3000608","40.71634627 ","-73.96224021","40.70326645 ","-73.95781537"
"3000609","40.76762535 ","-73.80692261","40.72927679 ","-73.94798976"
"3000610","40.75485595 ","-74.05608702","40.72166981 ","-73.97942668"
"3000611","40.74302346 ","-73.85056878","40.79673725 ","-74.03542746"
"3000612","40.83461178 ","-74.13517705","40.83219113 ","-73.96828566"
"3000613","40.90987852 ","-73.90145503","40.73082145 ","-73.99259692"
"3000614","40.81154119 ","-74.13496447","40.83843413 ","-74.10418608"
"3000615","40.85737818 ","-73.94044537","40.72555445 ","-73.91078173"
"3000616","40.84226854 ","-73.83490599","40.90941242 ","-73.98974868"
"3000617","40.69629013 ","-73.96562758","40.79388952 ","-74.10976834"
"3000618","40.78464948 ","-73.9143022","40.85350977 ","-73.98264128"
"3000619","40.75764549 ","-74.13002087","40.68581217 ","-73.99172183"
"3000620","40.65655862 ","-73.86918252","40.74436002 ","-73.97137112"
"3000621","40.78419154 ","-73.95489138","40.89876372 ","-73.89353771"
"3000622","40.6530959  ","-73.95164582","40.80605689 ","-73.8877907"
"3000623","40.66491037 ","-73.93370707","40.75237102 ","-73.94970731"
"3000624","40.68702133 ","-73.9345388","40.79958504 ","-74.11063597"
"3000625","40.75902209 ","-74.00606173","40.76633132 ","-73.97368119"
"3000626","40.82943322 ","-73.9755691","40.71634627 ","-73.96224021"
"3000627","40.64815954 ","-73.96748233","40.80389095 ","-74.01543502"
"3000628","40.89671363 ","-73.91108629","40.73843692 ","-73.94784003"
"3000629","40.87935651 ","-73.89867154","40.73065772 ","-73.89314871"
"3000630","40.65888098 ","-74.07126844","40.84125511 ","-73.85312982"
"3000631","40.68617664 ","-74.06266931","40.89309896 ","-73.88757853"
"3000632","40.79388952 ","-74.10976834","40.90736542 ","-73.95548843"
"3000633","40.77420263 ","-74.09569733","40.77982703 ","-73.97627977"
"3000634","40.88279091 ","-73.8936268","40.82758193 ","-74.02063267"
"3000635","40.82230417 ","-74.13428603","40.73099985 ","-73.97694836"
"3000636","40.78419154 ","-73.95489138","40.72101294 ","-74.13890214"
"3000637","40.8131506  ","-74.0941232","40.80126172 ","-74.00089423"
"3000638","40.73475536 ","-74.10310238","40.77749575 ","-73.93980724"
"3000639","40.86800103 ","-73.91821949","40.74129857 ","-73.99772023"
"3000640","40.76391365 ","-74.03690863","40.8935898  ","-73.90744792"
"3000641","40.80399283 ","-73.8829126","40.66131757 ","-73.89065822"
"3000642","40.88243988 ","-74.04085978","40.79097464 ","-74.12088274"
"3001111","40.72043857 ","-73.95011891","40.68840001 ","-73.945782"
"3000643","40.76456143 ","-73.93669988","40.73065772 ","-73.89314871"
"3000644","40.87976469 ","-73.87595345","40.85682106 ","-73.8213018"
"3000645","40.83468177 ","-74.13374771","40.72262277 ","-73.87869592"
"3000646","40.72360685 ","-73.79963661","40.73033251 ","-73.92682373"
"3000647","40.67189136 ","-74.06522847","40.70041539 ","-74.00574493"
"3000648","40.72521369 ","-73.95439835","40.88243988 ","-74.04085978"
"3000649","40.82128725 ","-73.9569843","40.84034133 ","-74.07195269"
"3000650","40.71277493 ","-74.03472062","40.69852357 ","-73.9824669"
"3000651","40.79755461 ","-74.07798425","40.74528842 ","-74.14657055"
"3000652","40.80510876 ","-73.97433678","40.83461178 ","-74.13517705"
"3000653","40.89876372 ","-73.89353771","40.83676774 ","-73.90409049"
"3000654","40.90987852 ","-73.90145503","40.66097193 ","-73.89364329"
"3000655","40.81194883 ","-73.81246893","40.68926271 ","-73.99734107"
"3000656","40.67122256 ","-73.90040524","40.79834278 ","-73.96526251"
"3000657","40.69432512 ","-74.01508781","40.78268783 ","-73.88461048"
"3000658","40.71619402 ","-73.80163677","40.78304955 ","-73.8060229"
"3000659","40.81433967 ","-74.0670557","40.87437741 ","-73.97769744"
"3000660","40.75485595 ","-74.05608702","40.74828107 ","-73.93413101"
"3000661","40.6855807  ","-73.84177188","40.78800829 ","-74.04803492"
"3000662","40.85565263 ","-73.98367772","40.79097464 ","-74.12088274"
"3000663","40.73271638 ","-73.79294514","40.85612586 ","-73.94525764"
"3000664","40.72238381 ","-74.04419251","40.75300881 ","-74.08408722"
