"ride_id","service_start_to_end","diff_request_accept","diff_accept_pickup","diff_accept_cancel","diff_dropoff_pay"
"3008702","76.00","10.00","9.00","","0.00"
"3008719","49.00","7.00","2.00","","0.00"
"3008725","73.00","8.00","7.00","","0.00"
"3008742","105.00","7.00","13.00","","0.00"
"3008746","43.00","4.00","11.00","","0.00"
"3008761","30.00","5.00","4.00","","0.00"
"3008763","36.00","7.00","7.00","","0.00"
"3008794","66.00","4.00","14.00","","0.00"
"3008826","73.00","8.00","6.00","","0.00"
"3008829","54.00","6.00","15.00","","0.00"
"3008831","31.00","5.00","6.00","","0.00"
"3008851","35.00","2.00","9.00","","0.00"
"3008859","70.00","9.00","8.00","","0.00"
"3008879","84.00","5.00","14.00","","0.00"
"3008882","75.00","2.00","14.00","","0.00"
"3008884","82.00","8.00","10.00","","0.00"
"3008888","90.00","6.00","2.00","","0.00"
"3008890","48.00","7.00","12.00","","0.00"
"3008902","84.00","3.00","9.00","","0.00"
"3008918","69.00","8.00","11.00","","0.00"
"3008935","31.00","5.00","5.00","","0.00"
"3008942","61.00","7.00","13.00","","0.00"
"3008949","56.00","9.00","13.00","","0.00"
"3008959","101.00","8.00","11.00","","0.00"
"3008969","58.00","10.00","14.00","","0.00"
"3008974","60.00","3.00","9.00","","0.00"
"3008993","86.00","6.00","13.00","","0.00"
"3009032","98.00","10.00","6.00","","0.00"
"3009057","51.00","10.00","2.00","","0.00"
"3009074","77.00","5.00","6.00","","0.00"
"3009084","58.00","10.00","14.00","","0.00"
"3009094","98.00","4.00","13.00","","0.00"
"3009101","64.00","10.00","11.00","","0.00"
"3009112","89.00","4.00","15.00","","0.00"
"3009124","35.00","3.00","4.00","","0.00"
"3009132","102.00","5.00","15.00","","0.00"
"3009142","108.00","9.00","14.00","","0.00"
"3009145","47.00","9.00","15.00","","0.00"
"3009149","39.00","5.00","6.00","","0.00"
"3009150","98.00","5.00","11.00","","0.00"
"3009157","76.00","8.00","9.00","","0.00"
"3009204","66.00","3.00","4.00","","0.00"
"3009228","32.00","9.00","7.00","","0.00"
"3009230","96.00","9.00","14.00","","0.00"
"3009237","83.00","3.00","5.00","","0.00"
"3009244","68.00","6.00","6.00","","0.00"
"3009252","109.00","7.00","15.00","","0.00"
"3009274","40.00","4.00","14.00","","0.00"
"3009289","84.00","7.00","4.00","","0.00"
"3009290","91.00","3.00","7.00","","0.00"
"3009302","78.00","9.00","8.00","","0.00"
"3009348","66.00","3.00","5.00","","0.00"
"3009374","70.00","5.00","5.00","","0.00"
"3009375","63.00","6.00","12.00","","0.00"
"3009376","43.00","6.00","14.00","","0.00"
"3009398","86.00","7.00","14.00","","0.00"
"3009411","59.00","9.00","14.00","","0.00"
"3009433","94.00","4.00","12.00","","0.00"
"3009440","96.00","6.00","4.00","","0.00"
"3009444","96.00","4.00","3.00","","0.00"
"3009474","84.00","2.00","15.00","","0.00"
"3009491","56.00","7.00","7.00","","0.00"
"3009502","40.00","5.00","4.00","","0.00"
"3009518","69.00","2.00","7.00","","0.00"
"3009561","26.00","2.00","3.00","","0.00"
"3009562","48.00","5.00","10.00","","0.00"
"3009566","43.00","3.00","10.00","","0.00"
"3009568","31.00","6.00","7.00","","0.00"
"3009598","73.00","5.00","6.00","","0.00"
"3009600","79.00","8.00","10.00","","0.00"
"3009636","89.00","3.00","11.00","","0.00"
"3009656","84.00","5.00","6.00","","0.00"
"3009662","108.00","10.00","12.00","","0.00"
"3009666","103.00","4.00","14.00","","0.00"
"3009688","44.00","9.00","8.00","","0.00"
"3009703","93.00","9.00","5.00","","0.00"
"3009704","36.00","8.00","2.00","","0.00"
"3009720","77.00","8.00","9.00","","0.00"
"3009724","96.00","4.00","3.00","","0.00"
"3009754","47.00","4.00","3.00","","0.00"
"3009761","58.00","2.00","5.00","","0.00"
"3009764","79.00","9.00","15.00","","0.00"
"3009790","97.00","10.00","13.00","","0.00"
"3009808","30.00","8.00","7.00","","0.00"
"3009838","47.00","10.00","12.00","","0.00"
"3009840","33.00","10.00","7.00","","0.00"
"3009889","92.00","8.00","14.00","","0.00"
"3009902","40.00","8.00","7.00","","0.00"
"3009914","96.00","9.00","15.00","","0.00"
"3009920","109.00","7.00","12.00","","0.00"
"3009927","92.00","8.00","12.00","","0.00"
"3009941","48.00","9.00","10.00","","0.00"
"3009945","74.00","9.00","9.00","","0.00"
"3009948","64.00","8.00","11.00","","0.00"
"3009950","61.00","10.00","7.00","","0.00"
"3009965","101.00","4.00","7.00","","0.00"
"3009995","74.00","7.00","8.00","","0.00"
"3010014","60.00","9.00","7.00","","0.00"
"3010028","31.00","6.00","9.00","","0.00"
"3010032","33.00","2.00","12.00","","0.00"
"3010035","85.00","2.00","2.00","","0.00"
"3010065","74.00","8.00","12.00","","0.00"
"3010132","78.00","3.00","9.00","","0.00"
"3010152","93.00","8.00","4.00","","0.00"
"3010157","76.00","3.00","10.00","","0.00"
"3010168","111.00","7.00","14.00","","0.00"
"3010178","44.00","8.00","15.00","","0.00"
"3010184","87.00","10.00","3.00","","0.00"
"3010193","62.00","8.00","12.00","","0.00"
"3010196","81.00","3.00","7.00","","0.00"
"3010203","58.00","5.00","8.00","","0.00"
"3010207","31.00","9.00","3.00","","0.00"
"3010221","110.00","9.00","13.00","","0.00"
"3010240","33.00","2.00","11.00","","0.00"
"3010242","85.00","9.00","2.00","","0.00"
"3010258","48.00","7.00","2.00","","0.00"
"3010264","106.00","10.00","14.00","","0.00"
"3010270","83.00","6.00","9.00","","0.00"
"3010271","37.00","7.00","15.00","","0.00"
"3010291","58.00","9.00","3.00","","0.00"
"3010299","68.00","8.00","15.00","","0.00"
"3010307","48.00","8.00","2.00","","0.00"
"3010342","47.00","3.00","8.00","","0.00"
"3010350","76.00","6.00","3.00","","0.00"
"3010394","73.00","2.00","2.00","","0.00"
"3010411","83.00","9.00","5.00","","0.00"
"3010441","101.00","8.00","14.00","","0.00"
"3010447","46.00","9.00","12.00","","0.00"
"3010476","39.00","10.00","14.00","","0.00"
"3010491","81.00","9.00","10.00","","0.00"
"3010497","69.00","6.00","7.00","","0.00"
"3010514","97.00","6.00","13.00","","0.00"
"3010522","37.00","6.00","12.00","","0.00"
"3010530","50.00","7.00","6.00","","0.00"
"3010550","37.00","7.00","10.00","","0.00"
"3010564","72.00","7.00","6.00","","0.00"
"3010569","57.00","6.00","8.00","","0.00"
"3010575","83.00","9.00","10.00","","0.00"
"3010590","93.00","8.00","6.00","","0.00"
"3010598","84.00","3.00","5.00","","0.00"
"3010640","46.00","4.00","13.00","","0.00"
"3010646","71.00","9.00","3.00","","0.00"
"3010706","91.00","6.00","12.00","","0.00"
"3010718","61.00","7.00","12.00","","0.00"
"3010725","52.00","4.00","4.00","","0.00"
"3010754","103.00","10.00","12.00","","0.00"
"3010778","103.00","6.00","12.00","","0.00"
"3010801","95.00","10.00","7.00","","0.00"
"3010849","89.00","10.00","12.00","","0.00"
"3010859","92.00","8.00","6.00","","0.00"
"3010861","68.00","4.00","5.00","","0.00"
"3010864","79.00","3.00","12.00","","0.00"
"3010879","65.00","9.00","4.00","","0.00"
"3010898","86.00","8.00","7.00","","0.00"
"3010918","34.00","4.00","11.00","","0.00"
"3010921","53.00","10.00","14.00","","0.00"
"3010927","57.00","3.00","8.00","","0.00"
"3010943","59.00","2.00","13.00","","0.00"
"3010953","86.00","5.00","14.00","","0.00"
"3010955","52.00","5.00","6.00","","0.00"
"3010981","88.00","3.00","14.00","","0.00"
"3011009","60.00","9.00","7.00","","0.00"
"3011012","50.00","5.00","14.00","","0.00"
"3011018","34.00","7.00","8.00","","0.00"
"3011045","58.00","4.00","12.00","","0.00"
"3011060","49.00","2.00","15.00","","0.00"
"3011116","55.00","4.00","10.00","","0.00"
"3011120","39.00","4.00","10.00","","0.00"
"3011130","74.00","8.00","3.00","","0.00"
"3011145","108.00","10.00","13.00","","0.00"
"3011174","37.00","10.00","2.00","","0.00"
"3011191","76.00","6.00","8.00","","0.00"
"3011192","46.00","5.00","8.00","","0.00"
"3011204","83.00","8.00","13.00","","0.00"
"3011212","81.00","4.00","4.00","","0.00"
"3011234","82.00","2.00","3.00","","0.00"
"3011254","45.00","3.00","15.00","","0.00"
"3011260","93.00","6.00","9.00","","0.00"
"3011291","30.00","8.00","3.00","","0.00"
"3011300","62.00","8.00","3.00","","0.00"
"3011305","85.00","9.00","10.00","","0.00"
"3011311","70.00","9.00","12.00","","0.00"
"3011326","45.00","5.00","4.00","","0.00"
"3011332","48.00","6.00","8.00","","0.00"
"3011344","46.00","8.00","8.00","","0.00"
"3011354","96.00","5.00","7.00","","0.00"
"3011362","95.00","8.00","13.00","","0.00"
"3011369","56.00","6.00","6.00","","0.00"
"3011395","68.00","10.00","3.00","","0.00"
"3011406","78.00","5.00","6.00","","0.00"
"3011430","41.00","6.00","10.00","","0.00"
"3011446","48.00","7.00","12.00","","0.00"
"3011453","27.00","4.00","8.00","","0.00"
"3011457","96.00","7.00","3.00","","0.00"
"3011470","34.00","9.00","3.00","","0.00"
"3011506","49.00","3.00","10.00","","0.00"
"3011508","82.00","6.00","3.00","","0.00"
"3011527","78.00","10.00","6.00","","0.00"
"3011555","74.00","7.00","13.00","","0.00"
"3011557","43.00","10.00","12.00","","0.00"
"3011580","94.00","3.00","15.00","","0.00"
"3011594","53.00","4.00","3.00","","0.00"
"3011606","99.00","10.00","14.00","","0.00"
"3011620","55.00","3.00","6.00","","0.00"
"3011678","29.00","3.00","10.00","","0.00"
"3011681","51.00","6.00","11.00","","0.00"
"3011684","73.00","10.00","8.00","","0.00"
"3011721","67.00","10.00","3.00","","0.00"
"3011722","51.00","9.00","12.00","","0.00"
"3011760","36.00","5.00","13.00","","0.00"
"3011764","63.00","6.00","4.00","","0.00"
"3011767","88.00","7.00","9.00","","0.00"
"3011769","105.00","7.00","15.00","","0.00"
"3011785","98.00","9.00","11.00","","0.00"
"3011803","63.00","3.00","11.00","","0.00"
"3011825","40.00","10.00","12.00","","0.00"
"3011847","103.00","9.00","6.00","","0.00"
"3011865","56.00","5.00","4.00","","0.00"
"3011886","69.00","9.00","8.00","","0.00"
"3011903","35.00","4.00","10.00","","0.00"
"3011912","104.00","7.00","12.00","","0.00"
"3011949","45.00","2.00","4.00","","0.00"
"3011978","75.00","10.00","15.00","","0.00"
"3011990","88.00","2.00","15.00","","0.00"
"3011992","62.00","10.00","6.00","","0.00"
"3011993","39.00","9.00","8.00","","0.00"
"3012034","38.00","7.00","9.00","","0.00"
"3012036","67.00","2.00","12.00","","0.00"
"3012050","75.00","10.00","13.00","","0.00"
"3012090","66.00","3.00","4.00","","0.00"
"3012130","72.00","7.00","2.00","","0.00"
"3012134","100.00","5.00","10.00","","0.00"
"3012141","66.00","3.00","14.00","","0.00"
"3012143","67.00","10.00","4.00","","0.00"
"3012154","71.00","8.00","12.00","","0.00"
"3012181","37.00","5.00","10.00","","0.00"
"3012183","109.00","8.00","12.00","","0.00"
"3012185","53.00","2.00","12.00","","0.00"
"3012194","68.00","2.00","8.00","","0.00"
"3012204","54.00","6.00","7.00","","0.00"
"3012284","39.00","4.00","12.00","","0.00"
"3012304","41.00","10.00","3.00","","0.00"
"3012332","45.00","2.00","14.00","","0.00"
"3012335","64.00","9.00","14.00","","0.00"
"3012356","42.00","4.00","13.00","","0.00"
"3012380","76.00","5.00","3.00","","0.00"
"3012399","81.00","8.00","15.00","","0.00"
"3012411","65.00","6.00","3.00","","0.00"
"3012416","91.00","10.00","15.00","","0.00"
"3012421","29.00","10.00","2.00","","0.00"
"3012440","52.00","5.00","9.00","","0.00"
"3012446","70.00","3.00","12.00","","0.00"
"3012454","91.00","9.00","14.00","","0.00"
"3012455","64.00","8.00","5.00","","0.00"
"3012474","51.00","7.00","3.00","","0.00"
"3012489","31.00","5.00","11.00","","0.00"
"3012499","73.00","9.00","13.00","","0.00"
"3012520","86.00","3.00","6.00","","0.00"
"3012525","43.00","2.00","15.00","","0.00"
"3012533","38.00","3.00","13.00","","0.00"
"3012548","75.00","8.00","7.00","","0.00"
"3012558","38.00","5.00","3.00","","0.00"
"3012575","101.00","9.00","9.00","","0.00"
"3012597","73.00","8.00","6.00","","0.00"
"3012598","98.00","8.00","8.00","","0.00"
"3012605","48.00","3.00","7.00","","0.00"
"3012616","88.00","7.00","9.00","","0.00"
"3012635","73.00","2.00","11.00","","0.00"
"3012657","70.00","9.00","2.00","","0.00"
"3012661","44.00","3.00","2.00","","0.00"
"3012677","51.00","4.00","13.00","","0.00"
"3012678","86.00","10.00","14.00","","0.00"
"3012718","50.00","4.00","10.00","","0.00"
"3012732","98.00","4.00","11.00","","0.00"
"3012747","81.00","3.00","9.00","","0.00"
"3012762","67.00","6.00","4.00","","0.00"
"3012770","74.00","7.00","11.00","","0.00"
"3012771","32.00","5.00","5.00","","0.00"
"3012792","85.00","7.00","7.00","","0.00"
"3012796","57.00","3.00","15.00","","0.00"
"3012845","75.00","5.00","11.00","","0.00"
"3012847","38.00","6.00","14.00","","0.00"
"3012853","40.00","3.00","5.00","","0.00"
"3012874","46.00","3.00","6.00","","0.00"
"3012876","66.00","8.00","11.00","","0.00"
"3012889","61.00","10.00","10.00","","0.00"
"3012956","40.00","8.00","2.00","","0.00"
"3012979","38.00","4.00","11.00","","0.00"
"3012986","32.00","6.00","5.00","","0.00"
"3013041","53.00","4.00","2.00","","0.00"
"3013050","71.00","9.00","2.00","","0.00"
"3013054","95.00","9.00","4.00","","0.00"
"3013055","42.00","4.00","9.00","","0.00"
"3013064","61.00","10.00","9.00","","0.00"
"3013077","108.00","9.00","9.00","","0.00"
"3013079","78.00","4.00","11.00","","0.00"
"3013080","96.00","10.00","15.00","","0.00"
"3013104","49.00","3.00","14.00","","0.00"
"3013106","99.00","4.00","12.00","","0.00"
"3013121","32.00","5.00","4.00","","0.00"
"3013161","61.00","6.00","15.00","","0.00"
"3013171","44.00","10.00","7.00","","0.00"
"3013178","58.00","2.00","7.00","","0.00"
"3013213","49.00","2.00","5.00","","0.00"
"3013276","32.00","6.00","7.00","","0.00"
"3013280","79.00","3.00","2.00","","0.00"
"3013282","33.00","2.00","12.00","","0.00"
"3013317","100.00","4.00","13.00","","0.00"
"3013337","58.00","3.00","8.00","","0.00"
"3013353","58.00","7.00","11.00","","0.00"
"3013388","58.00","3.00","12.00","","0.00"
"3013390","94.00","5.00","5.00","","0.00"
"3013395","100.00","9.00","12.00","","0.00"
"3013399","83.00","3.00","8.00","","0.00"
"3013410","67.00","3.00","8.00","","0.00"
"3013437","62.00","9.00","2.00","","0.00"
"3013471","76.00","8.00","14.00","","0.00"
"3013494","92.00","2.00","3.00","","0.00"
"3013500","57.00","6.00","5.00","","0.00"
"3013527","83.00","3.00","10.00","","0.00"
"3013546","99.00","7.00","10.00","","0.00"
"3013556","49.00","10.00","5.00","","0.00"
"3013575","94.00","9.00","14.00","","0.00"
"3013590","76.00","7.00","4.00","","0.00"
"3013651","96.00","4.00","7.00","","0.00"
"3013674","93.00","3.00","9.00","","0.00"
"3013726","26.00","5.00","5.00","","0.00"
"3013734","27.00","4.00","8.00","","0.00"
"3013735","93.00","3.00","8.00","","0.00"
"3013738","61.00","2.00","4.00","","0.00"
"3013745","67.00","6.00","5.00","","0.00"
"3013756","58.00","3.00","7.00","","0.00"
"3013771","28.00","2.00","6.00","","0.00"
"3013774","56.00","5.00","15.00","","0.00"
"3013778","89.00","10.00","6.00","","0.00"
"3013780","103.00","6.00","10.00","","0.00"
"3013822","37.00","2.00","3.00","","0.00"
"3013823","67.00","5.00","7.00","","0.00"
"3013825","84.00","10.00","8.00","","0.00"
"3013830","65.00","2.00","7.00","","0.00"
"3013831","58.00","5.00","8.00","","0.00"
"3013847","94.00","2.00","4.00","","0.00"
"3013852","65.00","4.00","9.00","","0.00"
"3013856","73.00","7.00","12.00","","0.00"
"3013870","72.00","4.00","15.00","","0.00"
"3013889","43.00","3.00","6.00","","0.00"
"3013928","92.00","5.00","10.00","","0.00"
"3013953","78.00","9.00","9.00","","0.00"
"3013962","32.00","4.00","13.00","","0.00"
"3013974","47.00","3.00","2.00","","0.00"
"3013985","83.00","8.00","10.00","","0.00"
"3014003","96.00","10.00","9.00","","0.00"
"3014016","42.00","9.00","12.00","","0.00"
"3014034","29.00","7.00","6.00","","0.00"
"3014039","70.00","4.00","3.00","","0.00"
"3014044","81.00","10.00","7.00","","0.00"
"3014047","61.00","9.00","13.00","","0.00"
"3014063","54.00","5.00","7.00","","0.00"
"3014088","39.00","6.00","13.00","","0.00"
"3014090","51.00","9.00","6.00","","0.00"
"3014127","54.00","10.00","13.00","","0.00"
"3014130","86.00","6.00","10.00","","0.00"
"3014132","37.00","8.00","3.00","","0.00"
"3014140","106.00","10.00","12.00","","0.00"
"3014160","65.00","8.00","8.00","","0.00"
"3014161","94.00","10.00","3.00","","0.00"
"3014180","32.00","2.00","12.00","","0.00"
"3014188","50.00","9.00","4.00","","0.00"
"3014202","70.00","10.00","10.00","","0.00"
"3014206","71.00","7.00","8.00","","0.00"
"3014208","39.00","6.00","13.00","","0.00"
"3014216","71.00","9.00","9.00","","0.00"
"3014218","80.00","8.00","15.00","","0.00"
"3014220","83.00","2.00","6.00","","0.00"
"3014244","34.00","7.00","8.00","","0.00"
"3014252","63.00","5.00","8.00","","0.00"
"3014272","61.00","6.00","3.00","","0.00"
"3014288","85.00","9.00","5.00","","0.00"
"3014315","43.00","10.00","13.00","","0.00"
"3014323","53.00","6.00","2.00","","0.00"
"3014327","54.00","9.00","13.00","","0.00"
"3014343","59.00","2.00","2.00","","0.00"
"3014349","81.00","9.00","12.00","","0.00"
"3014357","31.00","2.00","2.00","","0.00"
"3014389","79.00","7.00","13.00","","0.00"
"3014403","68.00","9.00","8.00","","0.00"
"3014410","69.00","4.00","8.00","","0.00"
"3014412","78.00","5.00","2.00","","0.00"
"3014428","84.00","3.00","2.00","","0.00"
"3014435","76.00","4.00","7.00","","0.00"
"3014439","97.00","5.00","10.00","","0.00"
"3014447","80.00","7.00","8.00","","0.00"
"3014453","94.00","4.00","13.00","","0.00"
"3014477","71.00","7.00","5.00","","0.00"
"3014513","77.00","4.00","5.00","","0.00"
"3014521","89.00","3.00","9.00","","0.00"
"3014529","93.00","9.00","6.00","","0.00"
"3014532","80.00","9.00","13.00","","0.00"
"3014538","55.00","2.00","10.00","","0.00"
"3014543","87.00","10.00","8.00","","0.00"
"3014553","30.00","9.00","3.00","","0.00"
"3014569","76.00","2.00","12.00","","0.00"
"3014581","91.00","3.00","12.00","","0.00"
"3014586","90.00","9.00","6.00","","0.00"
"3014587","61.00","6.00","13.00","","0.00"
"3014600","40.00","3.00","3.00","","0.00"
"3014609","88.00","5.00","4.00","","0.00"
"3014613","28.00","3.00","10.00","","0.00"
"3014615","46.00","3.00","6.00","","0.00"
"3014634","76.00","6.00","12.00","","0.00"
"3014639","91.00","9.00","2.00","","0.00"
"3014653","70.00","3.00","8.00","","0.00"
"3014668","97.00","8.00","15.00","","0.00"
"3014669","68.00","2.00","4.00","","0.00"
"3014672","79.00","3.00","2.00","","0.00"
"3014679","83.00","6.00","14.00","","0.00"
"3014701","33.00","6.00","7.00","","0.00"
"3014705","56.00","5.00","7.00","","0.00"
"3014729","54.00","8.00","12.00","","0.00"
"3014733","39.00","4.00","11.00","","0.00"
"3014737","45.00","10.00","3.00","","0.00"
"3014751","93.00","2.00","2.00","","0.00"
"3014765","57.00","3.00","15.00","","0.00"
"3014836","96.00","3.00","10.00","","0.00"
"3014847","95.00","3.00","8.00","","0.00"
"3014853","45.00","10.00","2.00","","0.00"
"3014874","95.00","5.00","9.00","","0.00"
"3014879","60.00","5.00","15.00","","0.00"
"3014905","43.00","9.00","8.00","","0.00"
"3014912","88.00","5.00","9.00","","0.00"
"3014919","86.00","5.00","7.00","","0.00"
"3014964","100.00","3.00","15.00","","0.00"
"3015016","80.00","6.00","11.00","","0.00"
"3015031","45.00","10.00","10.00","","0.00"
"3015083","64.00","7.00","3.00","","0.00"
"3015084","49.00","9.00","3.00","","0.00"
"3015100","100.00","5.00","9.00","","0.00"
"3015107","67.00","5.00","9.00","","0.00"
"3015114","93.00","9.00","7.00","","0.00"
"3015125","31.00","8.00","5.00","","0.00"
"3015126","101.00","10.00","4.00","","0.00"
"3015151","78.00","4.00","4.00","","0.00"
"3015162","54.00","10.00","2.00","","0.00"
"3015187","91.00","7.00","4.00","","0.00"
"3015207","24.00","4.00","4.00","","0.00"
"3015249","38.00","7.00","8.00","","0.00"
"3015274","38.00","6.00","10.00","","0.00"
"3015282","53.00","10.00","12.00","","0.00"
"3015304","30.00","9.00","3.00","","0.00"
